Order_ID,Order_Date,UF,Region,Category,Subcategory,Quantity,Subtotal,Discount,P_Service,Total,Payment_Method,Purchase_Status,Services,D_Forecast,D_Date
ORD000167,2024-08-27,MA,Nordeste,Moda,Acessórios,1,217.96,0.0,39.06,257.02,Boleto,Confirmado,Standard,2024-09-03,2024-09-04
ORD000168,2024-09-30,SP,Sudeste,Livros,HQs,1,87.48,0.0,21.41,108.89,Cartão de Crédito,Confirmado,Standard,2024-10-08,2024-10-09
ORD000169,2024-10-15,GO,Centro-Oeste,Eletrônicos,Smartphones,1,2972.36,0.05,38.14,2861.89,Cartão de Crédito,Confirmado,Standard,2024-10-24,2024-10-25
ORD000170,2024-08-07,MG,Sudeste,Livros,Não-ficção,1,105.11,0.0,15.84,120.95,Cartão de Crédito,Confirmado,Standard,2024-08-16,2024-08-16
ORD000171,2024-01-26,PR,Sul,Livros,Técnicos,1,140.85,0.0,31.53,172.38,Cartão de Crédito,Cancelado,Standard,2024-02-09,
ORD000172,2024-04-18,PE,Nordeste,Casa e Decoração,Decoração,1,331.58,0.0,33.48,365.06,PIX,Confirmado,Standard,2024-05-02,2024-05-03
ORD000173,2024-07-13,PR,Sul,Livros,Técnicos,1,145.18,0.05,11.3,149.22,Boleto,Cancelado,Standard,2024-07-24,
ORD000174,2024-02-11,PE,Nordeste,Eletrônicos,Smartwatches,1,3370.93,0.0,81.03,3451.96,Cartão de Crédito,Confirmado,Same-Day,2024-02-11,2024-02-23
ORD000175,2024-01-27,SC,Sul,Moda,Camisetas,1,209.04,0.05,34.68,233.27,Cartão de Crédito,Confirmado,Standard,2024-02-02,2024-02-04
ORD000176,2024-01-21,PA,Norte,Eletrônicos,Notebooks,1,2532.95,0.0,95.08,2628.03,Cartão de Crédito,Confirmado,Same-Day,2024-01-21,2024-01-21
ORD000177,2024-04-12,AM,Norte,Eletrônicos,Smartwatches,1,1536.11,0.0,37.65,1573.76,Cartão de Crédito,Confirmado,Standard,2024-04-19,2024-04-18
ORD000178,2024-03-19,RS,Sul,Moda,Calçados,1,231.94,0.05,39.74,260.09,Cartão de Crédito,Confirmado,Standard,2024-04-02,2024-04-03
ORD000179,2024-02-28,DF,Centro-Oeste,Moda,Calçados,1,173.37,0.0,23.89,197.26,Cartão de Crédito,Confirmado,Scheduled,2024-03-02,2024-02-29
ORD000180,2024-05-11,PA,Norte,Casa e Decoração,Utensílios,1,1086.21,0.05,34.06,1065.96,PIX,Confirmado,Standard,2024-05-21,2024-05-20
ORD000181,2024-02-28,PA,Norte,Moda,Vestidos,1,199.85,0.2,34.75,194.63,PIX,Confirmado,Standard,2024-03-11,2024-03-10
ORD000182,2024-02-25,DF,Centro-Oeste,Eletrônicos,Tablets,1,4809.31,0.0,28.68,4837.99,Cartão de Crédito,Confirmado,Standard,2024-03-01,2024-03-02
ORD000183,2024-10-21,GO,Centro-Oeste,Livros,Infantis,2,246.82,0.0,16.03,262.85,Cartão de Débito,Cancelado,Standard,2024-10-26,
ORD000184,2024-04-11,RJ,Sudeste,Esportes,Equipamentos,1,686.26,0.0,32.66,718.92,Cartão de Crédito,Confirmado,Standard,2024-04-21,2024-04-19
ORD000185,2024-02-22,ES,Sudeste,Casa e Decoração,Têxtil,1,168.7,0.0,12.63,181.33,Cartão de Débito,Confirmado,Standard,2024-02-29,2024-02-29
ORD000186,2024-03-02,PA,Norte,Esportes,Roupas Esportivas,2,1517.04,0.0,76.35,1593.39,Boleto,Confirmado,Same-Day,2024-03-02,2024-03-02
ORD000187,2024-06-26,CE,Nordeste,Livros,Técnicos,2,70.26,0.0,59.0,129.26,PIX,Confirmado,Scheduled,2024-07-02,2024-07-05
ORD000188,2024-02-05,CE,Nordeste,Casa e Decoração,Móveis,1,865.66,0.0,51.05,916.71,Boleto,Cancelado,Standard,2024-02-18,
ORD000189,2024-08-03,AM,Norte,Livros,Ficção,1,82.32,0.0,48.03,130.35,PIX,Confirmado,Standard,2024-08-10,2024-08-08
ORD000190,2024-08-09,SC,Sul,Livros,Não-ficção,1,106.62,0.0,16.98,123.6,Cartão de Crédito,Confirmado,Standard,2024-08-17,2024-08-18
ORD000191,2024-08-10,MG,Sudeste,Esportes,Suplementos,1,693.04,0.0,20.94,713.98,Cartão de Crédito,Confirmado,Standard,2024-08-16,2024-08-15
ORD000192,2024-10-02,PA,Norte,Livros,Infantis,1,83.0,0.0,29.78,112.78,Cartão de Crédito,Confirmado,Standard,2024-10-09,2024-10-10
ORD000193,2024-08-11,AM,Norte,Esportes,Suplementos,1,124.85,0.2,78.99,178.87,Cartão de Crédito,Confirmado,Same-Day,2024-08-11,2024-08-11
ORD000194,2024-06-14,AM,Norte,Moda,Camisetas,1,375.94,0.0,26.82,402.76,Boleto,Confirmado,Standard,2024-06-25,2024-06-27
ORD000195,2024-05-22,MA,Nordeste,Livros,Não-ficção,1,145.3,0.0,43.82,189.12,Boleto,Confirmado,Standard,2024-06-03,2024-06-01
ORD000196,2024-08-25,DF,Centro-Oeste,Esportes,Acessórios,2,625.84,0.0,13.13,638.97,Cartão de Crédito,Confirmado,Standard,2024-08-30,2024-08-30
ORD000197,2024-06-21,SP,Sudeste,Livros,Técnicos,1,84.91,0.0,35.94,120.85,Cartão de Crédito,Confirmado,Standard,2024-06-28,2024-06-29
ORD000198,2024-04-03,PE,Nordeste,Moda,Vestidos,1,436.8,0.15,16.98,388.26,PIX,Cancelado,Standard,2024-04-09,
ORD000199,2024-05-12,SC,Sul,Casa e Decoração,Têxtil,1,931.45,0.05,37.05,921.92,Cartão de Crédito,Confirmado,Standard,2024-05-18,2024-05-17
ORD000200,2024-05-21,CE,Nordeste,Eletrônicos,Smartwatches,1,3365.01,0.0,18.86,3383.87,PIX,Confirmado,Standard,2024-05-30,2024-05-31
ORD000201,2024-04-07,RJ,Sudeste,Moda,Calçados,1,88.16,0.0,10.36,98.52,Cartão de Débito,Confirmado,Standard,2024-04-21,2024-04-22
ORD000202,2024-09-07,CE,Nordeste,Moda,Calçados,1,207.37,0.0,19.79,227.16,Cartão de Crédito,Confirmado,Standard,2024-09-19,2024-09-18
ORD000203,2024-09-08,PE,Nordeste,Eletrônicos,Smartphones,1,871.78,0.1,53.81,838.41,Cartão de Débito,Confirmado,Same-Day,2024-09-08,2024-09-09
ORD000204,2024-05-30,RS,Sul,Livros,Não-ficção,1,99.95,0.0,11.26,111.21,Cartão de Débito,Confirmado,Standard,2024-06-11,2024-06-09
ORD000205,2024-06-05,GO,Centro-Oeste,Esportes,Suplementos,1,499.34,0.05,15.23,489.61,Cartão de Crédito,Cancelado,Standard,2024-06-16,
ORD000206,2024-08-30,CE,Nordeste,Esportes,Suplementos,1,148.41,0.0,19.38,167.79,Cartão de Crédito,Cancelado,Standard,2024-09-06,
ORD000207,2024-08-05,ES,Sudeste,Esportes,Suplementos,1,718.59,0.0,73.07,791.66,PIX,Confirmado,Same-Day,2024-08-05,2024-08-05
ORD000208,2024-06-29,ES,Sudeste,Livros,Técnicos,3,146.21,0.05,15.42,154.32,Cartão de Crédito,Confirmado,Standard,2024-07-09,2024-07-19
ORD000209,2024-06-05,PR,Sul,Moda,Camisetas,1,292.8,0.0,12.76,305.56,Cartão de Débito,Confirmado,Standard,2024-06-16,2024-06-17
ORD000210,2024-04-08,SC,Sul,Eletrônicos,Smartwatches,1,2360.37,0.05,13.18,2255.54,Cartão de Crédito,Confirmado,Standard,2024-04-21,2024-04-24
ORD000211,2024-04-04,RS,Sul,Moda,Calçados,1,122.38,0.05,74.07,190.33,Cartão de Crédito,Confirmado,Same-Day,2024-04-04,2024-04-06
ORD000212,2024-05-21,ES,Sudeste,Esportes,Calçados,1,226.91,0.05,15.64,231.2,Cartão de Crédito,Confirmado,Standard,2024-05-29,2024-05-28
ORD000213,2024-05-24,RJ,Sudeste,Moda,Vestidos,1,392.45,0.05,38.74,411.56,Cartão de Crédito,Confirmado,Standard,2024-05-31,2024-06-02
ORD000214,2024-04-26,SC,Sul,Moda,Vestidos,3,1333.48,0.0,31.66,1365.14,PIX,Confirmado,Standard,2024-05-05,2024-05-04
ORD000215,2024-01-08,ES,Sudeste,Esportes,Equipamentos,1,580.85,0.0,33.83,614.68,Cartão de Crédito,Confirmado,Standard,2024-01-16,2024-01-16
ORD000216,2024-05-20,SP,Sudeste,Eletrônicos,Smartwatches,1,791.84,0.0,28.1,819.94,PIX,Confirmado,Standard,2024-05-27,2024-05-26
ORD000217,2024-05-29,ES,Sudeste,Moda,Calçados,1,117.05,0.05,22.34,133.54,PIX,Confirmado,Scheduled,2024-06-05,2024-06-05
ORD000218,2024-02-22,AM,Norte,Eletrônicos,Smartwatches,1,3809.78,0.0,44.25,3854.03,PIX,Confirmado,Standard,2024-03-03,2024-03-01
ORD000219,2024-05-25,PE,Nordeste,Livros,Infantis,1,102.88,0.0,51.65,154.53,PIX,Confirmado,Standard,2024-06-08,2024-06-06
ORD000220,2024-06-23,MG,Sudeste,Eletrônicos,Tablets,3,9134.92,0.0,59.29,9194.21,Boleto,Confirmado,Same-Day,2024-06-23,2024-06-30
ORD000221,2024-09-01,RJ,Sudeste,Eletrônicos,Fones de Ouvido,1,4733.06,0.0,44.47,4777.53,Cartão de Crédito,Confirmado,Scheduled,2024-09-05,2024-09-13
ORD000222,2024-09-08,RJ,Sudeste,Esportes,Roupas Esportivas,1,176.11,0.05,23.11,190.41,PIX,Confirmado,Standard,2024-09-18,2024-09-19
ORD000223,2024-03-18,MG,Sudeste,Esportes,Suplementos,1,177.45,0.0,17.41,194.86,Cartão de Crédito,Confirmado,Scheduled,2024-03-24,2024-03-24
ORD000224,2024-02-13,RS,Sul,Eletrônicos,Smartwatches,1,4578.15,0.0,52.49,4630.64,PIX,Confirmado,Same-Day,2024-02-13,2024-02-14
ORD000225,2024-08-01,DF,Centro-Oeste,Esportes,Calçados,1,113.48,0.0,21.4,134.88,PIX,Confirmado,Standard,2024-08-07,2024-08-10
ORD000226,2024-04-25,PA,Norte,Esportes,Acessórios,1,773.64,0.1,29.33,725.61,Cartão de Crédito,Confirmado,Standard,2024-05-09,2024-05-18
ORD000227,2024-08-18,MA,Nordeste,Livros,Técnicos,1,105.04,0.0,50.91,155.95,Boleto,Confirmado,Standard,2024-08-31,2024-08-29
ORD000228,2024-10-28,BA,Nordeste,Casa e Decoração,Têxtil,1,528.1,0.1,33.41,508.7,Cartão de Crédito,Confirmado,Standard,2024-11-11,2024-11-11
ORD000229,2024-01-31,DF,Centro-Oeste,Eletrônicos,Notebooks,1,3685.26,0.0,26.99,3712.25,Cartão de Crédito,Cancelado,Standard,2024-02-13,
ORD000230,2024-04-18,PR,Sul,Eletrônicos,Notebooks,1,3510.6,0.0,26.36,3536.96,Cartão de Crédito,Confirmado,Standard,2024-05-02,2024-05-09
ORD000231,2024-05-02,MG,Sudeste,Esportes,Roupas Esportivas,1,646.12,0.0,19.91,666.03,PIX,Confirmado,Standard,2024-05-14,2024-05-14
ORD000232,2024-03-21,SP,Sudeste,Livros,Infantis,2,268.69,0.0,39.55,308.24,PIX,Confirmado,Standard,2024-04-03,2024-04-03
ORD000233,2024-10-31,PE,Nordeste,Casa e Decoração,Móveis,1,1827.52,0.0,38.61,1866.13,PIX,Confirmado,Standard,2024-11-07,2024-11-07
ORD000234,2024-04-28,PR,Sul,Casa e Decoração,Iluminação,1,487.16,0.0,58.88,546.04,Boleto,Confirmado,Same-Day,2024-04-28,2024-04-29
ORD000235,2024-02-06,GO,Centro-Oeste,Moda,Vestidos,1,453.63,0.0,16.48,470.11,Boleto,Confirmado,Standard,2024-02-12,2024-02-11
ORD000236,2024-10-28,GO,Centro-Oeste,Moda,Calçados,1,113.32,0.0,41.69,155.01,Cartão de Crédito,Confirmado,Scheduled,2024-11-05,2024-11-12
ORD000237,2024-02-28,CE,Nordeste,Moda,Calças,2,894.17,0.0,38.51,932.68,Cartão de Débito,Confirmado,Scheduled,2024-03-06,2024-03-07
ORD000238,2024-05-16,AM,Norte,Moda,Camisetas,1,446.87,0.0,34.83,481.7,Boleto,Confirmado,Standard,2024-05-22,2024-05-21
ORD000239,2024-01-31,MG,Sudeste,Casa e Decoração,Têxtil,1,1489.84,0.1,57.04,1397.9,PIX,Confirmado,Same-Day,2024-01-31,2024-01-31
ORD000240,2024-10-18,MA,Nordeste,Casa e Decoração,Iluminação,1,1338.17,0.0,96.19,1434.36,Boleto,Confirmado,Same-Day,2024-10-18,2024-10-18
ORD000241,2024-03-04,PE,Nordeste,Casa e Decoração,Iluminação,1,291.21,0.0,30.56,321.77,PIX,Confirmado,Standard,2024-03-14,2024-03-18
ORD000242,2024-05-19,CE,Nordeste,Esportes,Acessórios,3,1257.98,0.0,39.37,1297.35,Cartão de Crédito,Confirmado,Standard,2024-05-30,2024-05-31
ORD000243,2024-08-12,RJ,Sudeste,Esportes,Roupas Esportivas,2,487.14,0.0,30.82,517.96,Boleto,Confirmado,Standard,2024-08-21,2024-08-19
ORD000244,2024-08-09,ES,Sudeste,Casa e Decoração,Têxtil,1,875.78,0.1,34.22,822.42,Cartão de Crédito,Confirmado,Standard,2024-08-16,2024-08-27
ORD000245,2024-05-08,SP,Sudeste,Eletrônicos,Notebooks,1,1260.86,0.0,21.45,1282.31,Cartão de Crédito,Confirmado,Standard,2024-05-16,2024-05-17
ORD000246,2024-10-21,DF,Centro-Oeste,Eletrônicos,Tablets,2,7659.14,0.0,27.75,7686.89,Cartão de Débito,Confirmado,Scheduled,2024-10-24,2024-10-25
ORD000247,2024-10-22,SP,Sudeste,Moda,Calçados,1,483.26,0.0,44.08,527.34,PIX,Confirmado,Same-Day,2024-10-22,2024-10-23
ORD000248,2024-09-22,GO,Centro-Oeste,Livros,Técnicos,1,28.88,0.0,20.37,49.25,PIX,Confirmado,Standard,2024-10-05,2024-10-04
ORD000249,2024-04-02,DF,Centro-Oeste,Livros,Infantis,1,97.85,0.1,29.22,117.28,Cartão de Crédito,Cancelado,Scheduled,2024-04-11,
ORD000250,2024-02-16,PE,Nordeste,Casa e Decoração,Iluminação,1,250.04,0.05,35.73,273.27,Cartão de Débito,Cancelado,Standard,2024-02-25,
ORD000251,2024-06-19,SC,Sul,Eletrônicos,Notebooks,2,1572.77,0.0,12.82,1585.59,Cartão de Débito,Confirmado,Standard,2024-06-24,2024-06-25
ORD000252,2024-06-17,BA,Nordeste,Livros,Técnicos,1,94.33,0.0,29.95,124.28,PIX,Confirmado,Standard,2024-07-01,2024-06-30
ORD000253,2024-07-24,AM,Norte,Esportes,Roupas Esportivas,1,517.1,0.0,54.43,571.53,Boleto,Confirmado,Same-Day,2024-07-24,2024-07-24
ORD000254,2024-08-20,RJ,Sudeste,Casa e Decoração,Decoração,1,1944.46,0.0,39.52,1983.98,Cartão de Crédito,Confirmado,Standard,2024-08-30,2024-08-28
ORD000255,2024-06-14,RJ,Sudeste,Livros,HQs,1,25.17,0.1,24.09,46.74,Cartão de Crédito,Confirmado,Standard,2024-06-21,2024-06-21
ORD000256,2024-01-01,GO,Centro-Oeste,Esportes,Acessórios,1,402.18,0.0,39.19,441.37,Cartão de Crédito,Confirmado,Standard,2024-01-09,2024-01-08
ORD000257,2024-07-30,SP,Sudeste,Moda,Acessórios,1,258.28,0.0,11.33,269.61,Cartão de Crédito,Confirmado,Standard,2024-08-04,2024-08-05
ORD000258,2024-07-04,DF,Centro-Oeste,Livros,Infantis,2,178.22,0.0,33.29,211.51,Cartão de Crédito,Confirmado,Standard,2024-07-09,2024-07-09
ORD000259,2024-01-27,RS,Sul,Casa e Decoração,Têxtil,2,1761.88,0.05,19.28,1693.07,PIX,Cancelado,Standard,2024-02-10,
ORD000260,2024-03-08,MA,Nordeste,Casa e Decoração,Iluminação,2,2941.3,0.0,92.92,3034.22,Cartão de Crédito,Confirmado,Same-Day,2024-03-08,2024-03-09
ORD000261,2024-09-05,RJ,Sudeste,Eletrônicos,Smartwatches,1,2227.27,0.0,22.57,2249.84,PIX,Confirmado,Standard,2024-09-19,2024-09-17
ORD000262,2024-05-02,ES,Sudeste,Moda,Vestidos,1,473.78,0.0,27.81,501.59,Cartão de Crédito,Confirmado,Standard,2024-05-12,2024-05-12
ORD000263,2024-10-09,SP,Sudeste,Esportes,Acessórios,1,709.06,0.0,17.33,726.39,Boleto,Confirmado,Scheduled,2024-10-12,2024-10-13
ORD000264,2024-02-17,RS,Sul,Eletrônicos,Fones de Ouvido,1,1827.68,0.0,13.69,1841.37,Boleto,Confirmado,Standard,2024-02-28,2024-03-01
ORD000265,2024-03-01,GO,Centro-Oeste,Moda,Calçados,1,430.52,0.0,20.09,450.61,Cartão de Crédito,Confirmado,Standard,2024-03-07,2024-03-07
ORD000266,2024-05-29,CE,Nordeste,Casa e Decoração,Iluminação,2,3458.74,0.0,35.71,3494.45,Cartão de Crédito,Confirmado,Standard,2024-06-06,2024-06-07
ORD000267,2024-09-04,PE,Nordeste,Moda,Calçados,1,218.55,0.0,47.71,266.26,Cartão de Crédito,Confirmado,Standard,2024-09-18,2024-09-19
ORD000268,2024-10-09,MG,Sudeste,Livros,Não-ficção,1,20.87,0.05,13.04,32.87,PIX,Confirmado,Standard,2024-10-17,2024-10-16
ORD000269,2024-09-17,ES,Sudeste,Moda,Camisetas,1,254.3,0.0,10.83,265.13,Boleto,Cancelado,Standard,2024-09-25,
ORD000270,2024-05-21,PA,Norte,Livros,Técnicos,1,32.91,0.1,28.42,58.04,Cartão de Crédito,Confirmado,Standard,2024-05-30,2024-05-28
ORD000271,2024-09-16,PR,Sul,Eletrônicos,Tablets,1,4259.66,0.0,23.32,4282.98,Cartão de Débito,Confirmado,Standard,2024-09-24,2024-09-25
ORD000272,2024-06-01,AM,Norte,Esportes,Calçados,1,325.08,0.0,34.13,359.21,PIX,Confirmado,Standard,2024-06-08,2024-06-07
ORD000273,2024-09-07,AM,Norte,Moda,Calçados,1,166.7,0.0,23.54,190.24,Cartão de Débito,Confirmado,Standard,2024-09-14,2024-09-14
ORD000274,2024-10-02,PE,Nordeste,Casa e Decoração,Decoração,1,364.47,0.0,28.67,393.14,Cartão de Débito,Cancelado,Standard,2024-10-14,
ORD000275,2024-10-09,PA,Norte,Esportes,Acessórios,1,314.59,0.0,48.62,363.21,PIX,Confirmado,Same-Day,2024-10-09,2024-10-18
ORD000276,2024-08-21,MA,Nordeste,Casa e Decoração,Utensílios,1,1238.33,0.0,42.09,1280.42,Boleto,Confirmado,Standard,2024-09-02,2024-09-01
ORD000277,2024-05-02,DF,Centro-Oeste,Livros,Não-ficção,3,73.44,0.1,14.09,80.19,PIX,Confirmado,Standard,2024-05-13,2024-05-12
ORD000278,2024-07-29,SP,Sudeste,Casa e Decoração,Iluminação,1,1092.64,0.0,37.56,1130.2,Cartão de Crédito,Confirmado,Standard,2024-08-07,2024-08-13
ORD000279,2024-07-14,BA,Nordeste,Moda,Calçados,1,249.56,0.0,69.97,319.53,Cartão de Débito,Confirmado,Same-Day,2024-07-14,2024-07-14
ORD000280,2024-01-19,MG,Sudeste,Esportes,Calçados,2,1379.64,0.0,30.69,1410.33,Boleto,Confirmado,Scheduled,2024-01-28,2024-01-30
ORD000281,2024-06-18,AM,Norte,Eletrônicos,Fones de Ouvido,1,2645.8,0.05,18.24,2531.75,Cartão de Crédito,Confirmado,Standard,2024-06-24,2024-06-24
ORD000282,2024-02-21,CE,Nordeste,Livros,Ficção,3,142.17,0.0,50.3,192.47,PIX,Confirmado,Scheduled,2024-03-01,2024-03-02
ORD000283,2024-03-14,BA,Nordeste,Moda,Camisetas,1,425.37,0.0,88.98,514.35,PIX,Confirmado,Same-Day,2024-03-14,2024-03-16
ORD000284,2024-08-28,PA,Norte,Casa e Decoração,Decoração,1,298.37,0.05,39.81,323.26,Cartão de Crédito,Confirmado,Standard,2024-09-09,2024-09-10
ORD000285,2024-07-22,GO,Centro-Oeste,Eletrônicos,Tablets,1,3096.68,0.0,39.68,3136.36,PIX,Confirmado,Standard,2024-07-28,2024-08-01
ORD000286,2024-09-30,BA,Nordeste,Casa e Decoração,Iluminação,1,1008.69,0.05,21.23,979.49,PIX,Confirmado,Standard,2024-10-11,2024-10-22
ORD000287,2024-10-04,SP,Sudeste,Esportes,Roupas Esportivas,1,732.4,0.0,29.21,761.61,Cartão de Débito,Confirmado,Standard,2024-10-13,2024-10-11
ORD000288,2024-04-30,GO,Centro-Oeste,Casa e Decoração,Utensílios,2,667.1,0.0,30.33,697.43,Boleto,Confirmado,Standard,2024-05-06,2024-05-07
ORD000289,2024-02-16,BA,Nordeste,Eletrônicos,Smartphones,1,1555.94,0.0,17.68,1573.62,Cartão de Débito,Confirmado,Standard,2024-02-27,2024-02-26
ORD000290,2024-08-15,MG,Sudeste,Casa e Decoração,Móveis,1,354.27,0.0,45.88,400.15,Cartão de Crédito,Confirmado,Same-Day,2024-08-15,2024-08-16
ORD000291,2024-01-24,SC,Sul,Eletrônicos,Tablets,2,6341.37,0.0,20.21,6361.58,Cartão de Débito,Confirmado,Standard,2024-02-06,2024-02-06
ORD000292,2024-07-02,SC,Sul,Livros,Não-ficção,2,186.9,0.0,48.0,234.9,Cartão de Crédito,Confirmado,Scheduled,2024-07-08,2024-07-06
ORD000293,2024-05-05,CE,Nordeste,Livros,HQs,1,109.31,0.0,40.45,149.76,Cartão de Crédito,Confirmado,Standard,2024-05-14,2024-05-15
ORD000294,2024-04-02,MG,Sudeste,Moda,Camisetas,1,484.72,0.15,44.9,456.91,Cartão de Crédito,Confirmado,Same-Day,2024-04-02,2024-04-02
ORD000295,2024-07-14,DF,Centro-Oeste,Moda,Calçados,1,97.16,0.0,34.82,131.98,Cartão de Crédito,Confirmado,Scheduled,2024-07-19,2024-07-20
ORD000296,2024-10-25,MG,Sudeste,Moda,Calçados,1,436.53,0.0,31.59,468.12,Cartão de Crédito,Confirmado,Standard,2024-11-04,2024-11-05
ORD000297,2024-05-10,PE,Nordeste,Casa e Decoração,Móveis,1,1612.86,0.0,49.3,1662.16,Cartão de Crédito,Confirmado,Standard,2024-05-20,2024-05-18
ORD000298,2024-08-26,MA,Nordeste,Casa e Decoração,Têxtil,1,1396.17,0.0,14.68,1410.85,PIX,Confirmado,Standard,2024-09-05,2024-09-06
ORD000299,2024-03-21,RJ,Sudeste,Livros,Técnicos,1,32.98,0.0,44.34,77.32,PIX,Cancelado,Scheduled,2024-03-26,
ORD000300,2024-10-27,PR,Sul,Livros,Técnicos,1,84.07,0.0,10.3,94.37,Cartão de Crédito,Cancelado,Standard,2024-11-10,
ORD000301,2024-08-21,AM,Norte,Casa e Decoração,Utensílios,1,1387.33,0.05,72.88,1390.84,Cartão de Débito,Confirmado,Same-Day,2024-08-21,2024-08-21
ORD000302,2024-07-15,AM,Norte,Livros,Ficção,1,69.74,0.0,25.95,95.69,Cartão de Crédito,Confirmado,Standard,2024-07-26,2024-07-25
ORD000303,2024-05-01,BA,Nordeste,Esportes,Suplementos,1,490.87,0.0,47.29,538.16,PIX,Confirmado,Standard,2024-05-13,2024-05-14
ORD000304,2024-10-21,PR,Sul,Casa e Decoração,Móveis,1,653.17,0.0,39.85,693.02,Cartão de Débito,Confirmado,Scheduled,2024-10-28,2024-10-31
ORD000305,2024-07-21,PR,Sul,Eletrônicos,Smartwatches,1,3522.39,0.2,25.92,2843.83,PIX,Confirmado,Standard,2024-07-31,2024-07-31
ORD000306,2024-01-26,MA,Nordeste,Esportes,Acessórios,1,602.45,0.1,59.48,601.69,Cartão de Crédito,Cancelado,Same-Day,2024-01-26,
ORD000307,2024-05-26,PA,Norte,Moda,Acessórios,2,574.54,0.0,44.58,619.12,Cartão de Débito,Confirmado,Standard,2024-06-05,2024-06-05
ORD000308,2024-06-29,RS,Sul,Moda,Acessórios,1,77.28,0.0,32.41,109.69,Cartão de Crédito,Confirmado,Scheduled,2024-07-02,2024-07-08
ORD000309,2024-05-08,GO,Centro-Oeste,Moda,Camisetas,1,158.85,0.0,20.07,178.92,PIX,Confirmado,Standard,2024-05-22,2024-05-22
ORD000310,2024-01-21,PR,Sul,Livros,Ficção,1,25.71,0.0,11.5,37.21,PIX,Cancelado,Standard,2024-01-27,
ORD000311,2024-10-23,SC,Sul,Moda,Camisetas,1,434.2,0.15,38.54,407.61,Cartão de Débito,Confirmado,Standard,2024-11-06,2024-11-07
ORD000312,2024-05-31,SC,Sul,Livros,Não-ficção,1,53.74,0.0,28.67,82.41,Cartão de Débito,Confirmado,Standard,2024-06-07,2024-06-08
ORD000313,2024-04-12,MG,Sudeste,Esportes,Suplementos,3,2278.4,0.0,41.51,2319.91,Cartão de Crédito,Confirmado,Scheduled,2024-04-18,2024-04-16
ORD000314,2024-09-28,CE,Nordeste,Casa e Decoração,Utensílios,1,970.65,0.15,94.59,919.64,Boleto,Cancelado,Same-Day,2024-09-28,
ORD000315,2024-05-11,MA,Nordeste,Livros,Técnicos,1,121.97,0.0,41.99,163.96,PIX,Confirmado,Same-Day,2024-05-11,2024-05-12
ORD000316,2024-06-22,PA,Norte,Eletrônicos,Fones de Ouvido,1,929.3,0.0,38.83,968.13,Cartão de Crédito,Confirmado,Standard,2024-07-04,2024-07-10
ORD000317,2024-02-08,MG,Sudeste,Moda,Calçados,1,496.96,0.05,21.77,493.89,PIX,Confirmado,Standard,2024-02-13,2024-02-12
ORD000318,2024-10-12,SC,Sul,Eletrônicos,Fones de Ouvido,1,2107.05,0.0,20.76,2127.81,PIX,Confirmado,Standard,2024-10-26,2024-10-30
ORD000319,2024-01-08,PR,Sul,Esportes,Roupas Esportivas,1,153.3,0.0,11.08,164.38,Cartão de Crédito,Confirmado,Standard,2024-01-21,2024-01-30
ORD000320,2024-08-20,SC,Sul,Casa e Decoração,Têxtil,1,1466.4,0.0,35.19,1501.59,Cartão de Crédito,Confirmado,Standard,2024-08-31,2024-09-12
ORD000321,2024-07-14,AM,Norte,Casa e Decoração,Móveis,1,861.79,0.05,44.28,862.98,Cartão de Crédito,Confirmado,Scheduled,2024-07-19,2024-07-18
ORD000322,2024-04-29,PE,Nordeste,Eletrônicos,Smartwatches,1,1431.84,0.0,42.56,1474.4,Cartão de Crédito,Confirmado,Scheduled,2024-05-08,2024-05-07
ORD000323,2024-10-14,SC,Sul,Esportes,Equipamentos,1,637.21,0.05,23.9,629.25,Cartão de Crédito,Confirmado,Standard,2024-10-23,2024-10-21
ORD000324,2024-02-02,GO,Centro-Oeste,Livros,Técnicos,1,119.52,0.0,12.8,132.32,Cartão de Débito,Confirmado,Standard,2024-02-12,2024-02-13
ORD000325,2024-07-28,RJ,Sudeste,Moda,Camisetas,1,153.69,0.05,22.85,168.85,PIX,Confirmado,Scheduled,2024-08-04,2024-08-06
ORD000326,2024-01-20,PR,Sul,Livros,Ficção,1,59.38,0.05,39.08,95.49,Cartão de Crédito,Confirmado,Same-Day,2024-01-20,2024-01-23
ORD000327,2024-02-19,RS,Sul,Esportes,Equipamentos,1,238.75,0.0,21.42,260.17,Cartão de Crédito,Confirmado,Standard,2024-02-25,2024-02-26
ORD000328,2024-07-17,PE,Nordeste,Casa e Decoração,Têxtil,1,610.81,0.0,50.02,660.83,Boleto,Confirmado,Standard,2024-07-26,2024-07-24
ORD000329,2024-08-02,DF,Centro-Oeste,Moda,Calçados,1,368.82,0.15,16.25,329.75,Cartão de Crédito,Confirmado,Standard,2024-08-12,2024-08-23
ORD000330,2024-02-20,AM,Norte,Livros,HQs,2,72.53,0.0,15.02,87.55,Cartão de Crédito,Confirmado,Standard,2024-02-28,2024-03-06
ORD000331,2024-07-27,PR,Sul,Eletrônicos,Tablets,1,1034.93,0.0,26.48,1061.41,Cartão de Crédito,Confirmado,Standard,2024-08-04,2024-08-08
ORD000332,2024-04-21,PE,Nordeste,Livros,Não-ficção,1,137.85,0.05,44.1,175.06,Boleto,Cancelado,Standard,2024-05-02,
